Review #,Brand,Variety,Style,Country,Stars,Top Ten,Alpha,Beta,Gamma,Delta,Eplison
379,Nissin,Chow Mein Thai Peanut,Tray,USA,2.5,,250,32000,8000000,2000000000,3000000000
378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,,250,32000,8000000,2000000000,3000000000
375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,,250,32000,8000000,2000000000,3000000000
374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
373,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.75,,250,32000,8000000,2000000000,3000000000
372,Noodle Time,Spicy Thai,Bowl,Canada,0.5,,250,32000,8000000,2000000000,3000000000
371,Nissin,Chow Noodles Alfredo,Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
370,Fuku,Superior Soup,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
368,Knorr,Chili Pork,Cup,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,,250,32000,8000000,2000000000,3000000000
366,Payless,Pancit Shanghai,Pack,Philippines,2.75,,250,32000,8000000,2000000000,3000000000
365,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,,250,32000,8000000,2000000000,3000000000
364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,,250,32000,8000000,2000000000,3000000000
363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,,250,32000,8000000,2000000000,3000000000
362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,,250,32000,8000000,2000000000,3000000000
361,Tayho,Vermicelli With Pork,Bowl,USA,1.25,,250,32000,8000000,2000000000,3000000000
360,Nissin,Cup Noodles Hearty Chicken,Cup,USA,2.5,,250,32000,8000000,2000000000,3000000000
359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,,250,32000,8000000,2000000000,3000000000
358,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,,250,32000,8000000,2000000000,3000000000
357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4,,250,32000,8000000,2000000000,3000000000
356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,,250,32000,8000000,2000000000,3000000000
355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,,250,32000,8000000,2000000000,3000000000
354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3,,250,32000,8000000,2000000000,3000000000
353,Nissin,Top Ramen Chili,Pack,USA,3.25,,250,32000,8000000,2000000000,3000000000
352,Maruchan,Ramen Noodle Soup Chili,Pack,USA,2.75,,250,32000,8000000,2000000000,3000000000
351,Nissin,Top Ramen Picante Beef,Pack,USA,3,,250,32000,8000000,2000000000,3000000000
350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,,250,32000,8000000,2000000000,3000000000
349,Ottogi,Ramen Bokki,Bowl,South Korea,3.25,,250,32000,8000000,2000000000,3000000000
348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,,250,32000,8000000,2000000000,3000000000
346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,,250,32000,8000000,2000000000,3000000000
345,Myojo,Charumera Shoyu,Pack,Japan,3.5,,250,32000,8000000,2000000000,3000000000
344,Paldo,Stirfried Kimchi,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,,250,32000,8000000,2000000000,3000000000
342,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4,,250,32000,8000000,2000000000,3000000000
339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,,250,32000,8000000,2000000000,3000000000
338,Nissin,Big Cup Noodles Chicken,Cup,USA,2.25,,250,32000,8000000,2000000000,3000000000
337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,5,,250,32000,8000000,2000000000,3000000000
336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5,,250,32000,8000000,2000000000,3000000000
334,Nissin,Big Cup Noodles Beef,Cup,USA,2.125,,250,32000,8000000,2000000000,3000000000
333,Nissin,Big Cup Noodles Shrimp,Cup,USA,2.25,,250,32000,8000000,2000000000,3000000000
332,Nongshim,Champong Oriental Noodles,Cup,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
331,Sunlee,Crab Noodle,Bowl,Thailand,4.5,,250,32000,8000000,2000000000,3000000000
330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,,250,32000,8000000,2000000000,3000000000
329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
328,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
326,Little Cook,TVP Curry Chicken,Bowl,Thailand,4,,250,32000,8000000,2000000000,3000000000
325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
323,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
322,Unif,Shrimp Fish,Bowl,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
321,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75,,250,32000,8000000,2000000000,3000000000
320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
319,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
317,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,,250,32000,8000000,2000000000,3000000000
314,Paldo,Dosirac Mushroom,Tray,South Korea,2.5,,250,32000,8000000,2000000000,3000000000
313,Paldo,Dosirac Shrimp,Tray,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,,250,32000,8000000,2000000000,3000000000
311,Vifon,Tasty Mushroom,Pack,Vietnam,2,,250,32000,8000000,2000000000,3000000000
310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5,,250,32000,8000000,2000000000,3000000000
309,Paldo,Dosirac Beef,Tray,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
308,Tradition,Imitation Chicken Vegetarian,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75,,250,32000,8000000,2000000000,3000000000
306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,,250,32000,8000000,2000000000,3000000000
304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,,250,32000,8000000,2000000000,3000000000
302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5,,250,32000,8000000,2000000000,3000000000
300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,,250,32000,8000000,2000000000,3000000000
298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,,250,32000,8000000,2000000000,3000000000
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,,250,32000,8000000,2000000000,3000000000
296,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25,,250,32000,8000000,2000000000,3000000000
295,Tablemark,Soybean Paste,Bowl,Japan,4.5,,250,32000,8000000,2000000000,3000000000
294,Paldo,South Korean Seafood,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0,,250,32000,8000000,2000000000,3000000000
292,Paldo,South Korean U Dong,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
291,Nongshim,Shin Bowl,Bowl,South Korea,3,,250,32000,8000000,2000000000,3000000000
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3,,250,32000,8000000,2000000000,3000000000
289,Paldo,South Korean Broad Noodle,Pack,South Korea,2,,250,32000,8000000,2000000000,3000000000
288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,,250,32000,8000000,2000000000,3000000000
287,Paldo,King Cup Lobster,Cup,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4,,250,32000,8000000,2000000000,3000000000
285,Doll,Artificial Chicken,Pack,Hong Kong,4.5,2012 #9,250,32000,8000000,2000000000,3000000000
284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5,,250,32000,8000000,2000000000,3000000000
283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4,,250,32000,8000000,2000000000,3000000000
282,Doll,Pickled Vegetable,Pack,Hong Kong,4.25,,250,32000,8000000,2000000000,3000000000
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3,,250,32000,8000000,2000000000,3000000000
280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4,,250,32000,8000000,2000000000,3000000000
279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
278,Fortune,Udon Mushroom,Pack,USA,3,,250,32000,8000000,2000000000,3000000000
277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,,250,32000,8000000,2000000000,3000000000
275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5,,250,32000,8000000,2000000000,3000000000
272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2,,250,32000,8000000,2000000000,3000000000
269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
267,Mama,Pork,Cup,Thailand,2,,250,32000,8000000,2000000000,3000000000
266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
265,Nissin,Cup Noodles Chicken,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
263,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,1.5,,250,32000,8000000,2000000000,3000000000
262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,,250,32000,8000000,2000000000,3000000000
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,,250,32000,8000000,2000000000,3000000000
257,Nissin,Cup Noodles Beef,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
256,Nissin,Cup Noodles Shrimp,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,,250,32000,8000000,2000000000,3000000000
252,Fortune,Udon Chicken,Pack,USA,3.25,,250,32000,8000000,2000000000,3000000000
251,Fortune,Udon Beef,Pack,USA,3.5,,250,32000,8000000,2000000000,3000000000
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
248,Koka,Tomato,Pack,Singapore,4.75,,250,32000,8000000,2000000000,3000000000
247,Myojo,Udon Mushroom,Pack,Japan,3,,250,32000,8000000,2000000000,3000000000
246,Mama,Artificial Pork Jumbo,Pack,Thailand,3,,250,32000,8000000,2000000000,3000000000
245,Six Fortune,Broad Noodles,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75,,250,32000,8000000,2000000000,3000000000
243,Myojo,Udon Hot & Spicy,Pack,Japan,4.5,,250,32000,8000000,2000000000,3000000000
242,Fashion Foods,Tom Klong,Bowl,Thailand,2,,250,32000,8000000,2000000000,3000000000
241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,,250,32000,8000000,2000000000,3000000000
239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,,250,32000,8000000,2000000000,3000000000
238,Nissin,Chow Noodles Tomato Basil,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
237,Koka,Spicy Seafood Marinara,Bowl,Singapore,3,,250,32000,8000000,2000000000,3000000000
236,Koka,Spicy Sesame,Pack,Singapore,5,,250,32000,8000000,2000000000,3000000000
235,Koka,Curry,Pack,Singapore,4.25,,250,32000,8000000,2000000000,3000000000
234,Myojo,Udon Shrimp,Pack,Japan,3.75,,250,32000,8000000,2000000000,3000000000
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,,250,32000,8000000,2000000000,3000000000
232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,,250,32000,8000000,2000000000,3000000000
231,Indomie,Onion Chicken,Pack,Indonesia,4.5,,250,32000,8000000,2000000000,3000000000
230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,,250,32000,8000000,2000000000,3000000000
229,Myojo,Udon Chicken,Pack,Japan,3.75,,250,32000,8000000,2000000000,3000000000
228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2,,250,32000,8000000,2000000000,3000000000
227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,,250,32000,8000000,2000000000,3000000000
226,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
225,Ottogi,Snack Ramyon,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,,250,32000,8000000,2000000000,3000000000
223,Koka,Laksa Singapura,Bowl,Singapore,4.25,,250,32000,8000000,2000000000,3000000000
222,Myojo,Udon Crab,Pack,Japan,3,,250,32000,8000000,2000000000,3000000000
221,Nissin,Top Ramen Beef,Pack,USA,3.75,,250,32000,8000000,2000000000,3000000000
220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3,,250,32000,8000000,2000000000,3000000000
219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,,250,32000,8000000,2000000000,3000000000
218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,3,,250,32000,8000000,2000000000,3000000000
217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4,,250,32000,8000000,2000000000,3000000000
216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,,250,32000,8000000,2000000000,3000000000
215,Maruchan,Yakisoba Chicken,Tray,USA,2,,250,32000,8000000,2000000000,3000000000
214,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,2,,250,32000,8000000,2000000000,3000000000
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
212,Maruchan,Yakisoba Roast chicken,Tray,USA,3.75,,250,32000,8000000,2000000000,3000000000
211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
210,Rocket Brand,Satoimo Noodles,Pack,China,2.5,,250,32000,8000000,2000000000,3000000000
209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,3,,250,32000,8000000,2000000000,3000000000
208,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25,,250,32000,8000000,2000000000,3000000000
207,Sapporo Ichiban,Original Flavor,Pack,USA,3.5,,250,32000,8000000,2000000000,3000000000
206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3,,250,32000,8000000,2000000000,3000000000
205,Sapporo Ichiban,Beef Flavor,Pack,USA,4.5,,250,32000,8000000,2000000000,3000000000
204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,,250,32000,8000000,2000000000,3000000000
203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,2,,250,32000,8000000,2000000000,3000000000
202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,,250,32000,8000000,2000000000,3000000000
201,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,3.5,,250,32000,8000000,2000000000,3000000000
200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,,250,32000,8000000,2000000000,3000000000
199,Samyang,Chinese Soybean Paste,Pack,South Korea,2,,250,32000,8000000,2000000000,3000000000
198,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25,,250,32000,8000000,2000000000,3000000000
197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,,250,32000,8000000,2000000000,3000000000
196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,,250,32000,8000000,2000000000,3000000000
195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3,,250,32000,8000000,2000000000,3000000000
194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,,250,32000,8000000,2000000000,3000000000
192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
190,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9,,250,32000,8000000,2000000000,3000000000
189,Nissin,Cup Noodles Manchurian,Cup,India,3,,250,32000,8000000,2000000000,3000000000
188,Nongshim,Udon,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
186,Paldo,Teumsae Ramyun,Pack,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
185,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75,,250,32000,8000000,2000000000,3000000000
184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75,,250,32000,8000000,2000000000,3000000000
183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2,,250,32000,8000000,2000000000,3000000000
182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,,250,32000,8000000,2000000000,3000000000
181,Kamfen,Noodle King Thin Wonton,Pack,China,2,,250,32000,8000000,2000000000,3000000000
180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,,250,32000,8000000,2000000000,3000000000
179,Mama,Kimchi,Pack,Thailand,3,,250,32000,8000000,2000000000,3000000000
178,Mama,Oriental Style Clear Soup,Pack,Thailand,2,,250,32000,8000000,2000000000,3000000000
177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,,250,32000,8000000,2000000000,3000000000
176,Paldo,Dosirac Pork,Tray,South Korea,4.125,,250,32000,8000000,2000000000,3000000000
175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3,,250,32000,8000000,2000000000,3000000000
174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,,250,32000,8000000,2000000000,3000000000
173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,,250,32000,8000000,2000000000,3000000000
172,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,,250,32000,8000000,2000000000,3000000000
170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5,,250,32000,8000000,2000000000,3000000000
169,Samyang,Seafood Party,Pack,South Korea,2.25,,250,32000,8000000,2000000000,3000000000
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,,250,32000,8000000,2000000000,3000000000
167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,,250,32000,8000000,2000000000,3000000000
166,Koyo,Garlic Pepper,Pack,USA,3.25,,250,32000,8000000,2000000000,3000000000
165,Doll,Sesame Oil,Pack,Hong Kong,3.5,,250,32000,8000000,2000000000,3000000000
164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75,,250,32000,8000000,2000000000,3000000000
163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
162,Myojo,Chukazanmai Oriental,Pack,Japan,3.75,,250,32000,8000000,2000000000,3000000000
161,Paldo,Green Tea Chlorella,Pack,South Korea,0,,250,32000,8000000,2000000000,3000000000
160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5,,250,32000,8000000,2000000000,3000000000
159,Mama,Hot & Spicy,Pack,Thailand,1.75,,250,32000,8000000,2000000000,3000000000
158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,,250,32000,8000000,2000000000,3000000000
157,Nissin,Sotanghon,Cup,Philippines,2,,250,32000,8000000,2000000000,3000000000
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3,,250,32000,8000000,2000000000,3000000000
155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,,250,32000,8000000,2000000000,3000000000
154,Nissin,Creamy Chicken,Cup,USA,1.75,,250,32000,8000000,2000000000,3000000000
